pose_id,feature_id,x,y,z,sigma_x,sigma_y,sigma_z
4,888,0.1400,-0.3298,4.4048,0.0050,0.0050,0.0050
4,889,0.6713,0.7817,3.2891,0.0050,0.0050,0.0050
4,904,1.1526,-1.8292,-1.7755,0.0050,0.0050,0.0050
4,919,0.0339,-0.2088,0.9642,0.0050,0.0050,0.0050
4,934,-2.6216,0.9847,3.8418,0.0050,0.0050,0.0050
4,950,-2.0583,0.0247,2.2838,0.0050,0.0050,0.0050
4,979,-0.3439,-0.3037,1.0667,0.0050,0.0050,0.0050
4,994,-0.4009,2.0135,2.5058,0.0050,0.0050,0.0050
4,1008,0.2747,-0.8569,2.2856,0.0050,0.0050,0.0050
4,1009,0.2292,-0.0854,-0.7734,0.0050,0.0050,0.0050
4,1023,-1.9954,2.1558,0.7080,0.0050,0.0050,0.0050
4,1038,0.6657,2.0838,3.6945,0.0050,0.0050,0.0050
4,1040,1.7618,0.1547,4.8695,0.0050,0.0050,0.0050
4,1054,-1.1629,-2.1891,2.6510,0.0050,0.0050,0.0050
4,1069,-3.0928,-1.1443,0.0424,0.0050,0.0050,0.0050
4,1084,-0.5772,0.0164,0.7651,0.0050,0.0050,0.0050
4,1085,1.4223,0.2196,0.2137,0.0050,0.0050,0.0050
4,1098,-0.1731,3.1638,3.5326,0.0050,0.0050,0.0050
4,1099,-0.5834,3.0842,-1.4919,0.0050,0.0050,0.0050
4,1114,1.6657,2.2382,1.1654,0.0050,0.0050,0.0050
4,1129,1.2252,2.2196,-0.3269,0.0050,0.0050,0.0050
4,1143,-1.6226,-0.6876,2.4681,0.0050,0.0050,0.0050
4,1144,-3.2016,0.6856,3.3199,0.0050,0.0050,0.0050
4,1145,0.8989,0.0657,4.6373,0.0050,0.0050,0.0050
4,1188,-1.7745,-2.0477,-0.5320,0.0050,0.0050,0.0050
5,5,0.1971,0.3111,0.0142,0.0050,0.0050,0.0050
5,20,0.7180,-2.6484,2.8370,0.0050,0.0050,0.0050
5,49,-1.8879,1.2538,4.2403,0.0050,0.0050,0.0050
5,50,3.2423,-0.3813,3.1744,0.0050,0.0050,0.0050
5,66,1.1752,0.0063,-1.8456,0.0050,0.0050,0.0050
5,96,0.9992,-0.0006,3.1295,0.0050,0.0050,0.0050
5,110,0.1243,-1.5823,3.0996,0.0050,0.0050,0.0050
5,111,0.6792,0.0832,1.7592,0.0050,0.0050,0.0050
5,124,-1.7928,-1.8536,-0.4741,0.0050,0.0050,0.0050
5,140,-2.0356,0.2845,0.2488,0.0050,0.0050,0.0050
5,156,0.9797,-0.0919,-0.1815,0.0050,0.0050,0.0050
5,170,-1.7317,2.2574,-1.2238,0.0050,0.0050,0.0050
5,185,0.4837,-0.7206,-1.7045,0.0050,0.0050,0.0050
5,200,-1.2969,-2.4550,3.3695,0.0050,0.0050,0.0050
5,216,1.2926,0.2924,-0.5474,0.0050,0.0050,0.0050
5,229,-2.1834,-2.1267,4.0638,0.0050,0.0050,0.0050
5,230,-0.1490,-0.7182,1.3808,0.0050,0.0050,0.0050
5,244,-2.4068,-2.8373,3.0868,0.0050,0.0050,0.0050
5,245,2.9894,-1.2882,-0.1519,0.0050,0.0050,0.0050
5,246,1.0195,0.0286,0.7727,0.0050,0.0050,0.0050
5,260,0.7029,1.7661,-2.0721,0.0050,0.0050,0.0050
5,261,1.5038,0.1283,0.5505,0.0050,0.0050,0.0050
5,289,0.2357,1.1014,1.7661,0.0050,0.0050,0.0050
5,290,0.1755,-0.1256,1.4260,0.0050,0.0050,0.0050
5,305,-0.9949,0.5588,2.0874,0.0050,0.0050,0.0050
5,320,-0.0707,3.2886,-0.9628,0.0050,0.0050,0.0050
5,334,-1.0199,-0.0549,1.5235,0.0050,0.0050,0.0050
5,335,-1.1589,2.9234,1.5258,0.0050,0.0050,0.0050
5,336,-1.5997,-1.4919,2.3501,0.0050,0.0050,0.0050
5,349,-0.5763,0.5188,2.2309,0.0050,0.0050,0.0050
5,351,0.8053,3.0126,0.2657,0.0050,0.0050,0.0050
5,365,0.1888,0.0440,1.0037,0.0050,0.0050,0.0050
5,380,0.9595,-2.6737,3.5437,0.0050,0.0050,0.0050
5,394,-1.5131,0.6364,-2.2583,0.0050,0.0050,0.0050
5,424,-1.5401,-0.2824,1.6833,0.0050,0.0050,0.0050
5,425,0.3350,-1.2170,4.8958,0.0050,0.0050,0.0050
5,440,0.2563,-0.4151,-0.5120,0.0050,0.0050,0.0050
5,454,0.9195,-2.1246,2.5918,0.0050,0.0050,0.0050
5,456,-0.1906,0.1298,-2.4176,0.0050,0.0050,0.0050
5,470,-0.7824,0.9914,1.8327,0.0050,0.0050,0.0050
5,471,0.3249,0.2800,4.4804,0.0050,0.0050,0.0050
5,485,1.4814,0.6527,1.3964,0.0050,0.0050,0.0050
5,500,-1.7903,1.8923,0.9188,0.0050,0.0050,0.0050
5,514,-1.1848,-0.4468,0.3230,0.0050,0.0050,0.0050
5,516,2.7996,-1.0184,-1.1416,0.0050,0.0050,0.0050
5,530,-0.8655,-0.3170,1.5967,0.0050,0.0050,0.0050
5,531,-1.6322,1.9628,0.2910,0.0050,0.0050,0.0050
5,545,0.1630,-0.1125,-0.2523,0.0050,0.0050,0.0050
5,546,0.0383,-0.8757,1.5435,0.0050,0.0050,0.0050
5,560,0.0327,-0.1475,2.6776,0.0050,0.0050,0.0050
5,574,-2.2163,-1.5753,1.2027,0.0050,0.0050,0.0050
5,575,-1.3830,1.1384,2.2385,0.0050,0.0050,0.0050
5,590,1.4418,0.8599,1.6034,0.0050,0.0050,0.0050
5,591,-1.0068,0.6013,-1.4698,0.0050,0.0050,0.0050
5,605,0.5296,1.3738,3.5769,0.0050,0.0050,0.0050
5,621,1.1661,0.3575,0.9319,0.0050,0.0050,0.0050
5,635,0.5626,-0.0427,1.5611,0.0050,0.0050,0.0050
5,636,1.3557,0.3464,0.9154,0.0050,0.0050,0.0050
5,650,0.4098,2.4667,3.6305,0.0050,0.0050,0.0050
5,665,3.0393,-0.5083,3.0059,0.0050,0.0050,0.0050
5,666,-1.1293,-0.9993,2.6631,0.0050,0.0050,0.0050
5,680,1.1649,-0.2816,1.2270,0.0050,0.0050,0.0050
5,681,1.0441,1.6448,3.1619,0.0050,0.0050,0.0050
5,695,-1.1025,2.2089,2.5696,0.0050,0.0050,0.0050
5,710,0.3610,0.7937,3.3784,0.0050,0.0050,0.0050
5,711,-0.3671,2.7642,-0.6151,0.0050,0.0050,0.0050
5,740,0.8068,-2.3305,4.0145,0.0050,0.0050,0.0050
5,741,-1.9319,0.9023,2.9346,0.0050,0.0050,0.0050
5,754,1.0768,-1.1061,3.9768,0.0050,0.0050,0.0050
5,756,3.1082,1.5187,0.2886,0.0050,0.0050,0.0050
5,770,-1.2468,0.1551,-1.4314,0.0050,0.0050,0.0050
5,771,-0.9229,-1.1461,2.5054,0.0050,0.0050,0.0050
5,784,0.5757,-2.6270,2.9677,0.0050,0.0050,0.0050
5,786,0.6534,0.0643,0.0790,0.0050,0.0050,0.0050
5,800,0.2948,-2.1815,-0.5280,0.0050,0.0050,0.0050
5,814,0.1893,-0.0631,1.5633,0.0050,0.0050,0.0050
5,815,2.2558,-2.3797,2.6486,0.0050,0.0050,0.0050
5,845,0.1775,-0.5950,-0.8582,0.0050,0.0050,0.0050
5,861,1.9184,-2.6835,1.2398,0.0050,0.0050,0.0050
5,874,-3.5893,-1.9156,3.0488,0.0050,0.0050,0.0050
5,875,1.4605,-2.9431,2.0636,0.0050,0.0050,0.0050
5,891,1.1605,0.2073,4.0684,0.0050,0.0050,0.0050
5,904,0.1560,-1.8318,-1.7729,0.0050,0.0050,0.0050
5,905,-0.8842,-0.2610,1.4302,0.0050,0.0050,0.0050
5,950,-3.0557,0.0253,2.2828,0.0050,0.0050,0.0050
5,966,-0.0804,0.2802,3.9692,0.0050,0.0050,0.0050
5,980,-0.8418,0.0760,-0.8250,0.0050,0.0050,0.0050
5,994,-1.4033,2.0141,2.5047,0.0050,0.0050,0.0050
5,995,-0.4735,2.9224,0.5224,0.0050,0.0050,0.0050
5,1010,0.6631,0.7113,2.0454,0.0050,0.0050,0.0050
5,1025,-0.2584,-0.4635,-0.2865,0.0050,0.0050,0.0050
5,1026,3.4844,-0.9581,-1.6294,0.0050,0.0050,0.0050
5,1040,0.7628,0.1643,4.8657,0.0050,0.0050,0.0050
5,1055,-0.9168,1.2732,-1.6095,0.0050,0.0050,0.0050
5,1069,-4.0759,-1.1424,0.0372,0.0050,0.0050,0.0050
5,1070,1.6994,1.4756,0.5926,0.0050,0.0050,0.0050
5,1084,-1.5852,0.0240,0.7484,0.0050,0.0050,0.0050
5,1085,0.4181,0.2256,0.2199,0.0050,0.0050,0.0050
5,1086,1.4085,-0.1974,1.1539,0.0050,0.0050,0.0050
5,1130,1.2589,3.0169,-0.6237,0.0050,0.0050,0.0050
5,1131,0.6411,-0.0117,1.5230,0.0050,0.0050,0.0050
5,1144,-4.2028,0.6916,3.3191,0.0050,0.0050,0.0050
5,1145,-0.1098,0.0502,4.6418,0.0050,0.0050,0.0050
5,1160,1.9018,-1.7124,1.9883,0.0050,0.0050,0.0050
5,1175,-1.3029,0.6958,0.0209,0.0050,0.0050,0.0050
5,1176,3.5758,-0.7371,0.5471,0.0050,0.0050,0.0050
5,1191,1.1657,-0.7960,1.6864,0.0050,0.0050,0.0050
6,6,0.1359,0.2206,3.6472,0.0050,0.0050,0.0050
6,37,-0.9884,2.5886,2.0842,0.0050,0.0050,0.0050
6,51,-2.2049,2.1566,-1.4927,0.0050,0.0050,0.0050
6,66,0.1884,0.0068,-1.8570,0.0050,0.0050,0.0050
6,81,-1.5101,1.0551,4.1996,0.0050,0.0050,0.0050
6,96,-0.0048,-0.0031,3.1260,0.0050,0.0050,0.0050
6,111,-0.3214,0.0931,1.7588,0.0050,0.0050,0.0050
6,126,0.0924,0.0983,2.4093,0.0050,0.0050,0.0050
6,141,1.1486,1.8208,2.5445,0.0050,0.0050,0.0050
6,156,-0.0218,-0.1045,-0.1835,0.0050,0.0050,0.0050
6,157,1.1834,-2.9405,2.4126,0.0050,0.0050,0.0050
6,170,-2.7390,2.2538,-1.2175,0.0050,0.0050,0.0050
6,171,-2.6691,0.3471,2.7278,0.0050,0.0050,0.0050
6,185,-0.5167,-0.7210,-1.6976,0.0050,0.0050,0.0050
6,186,0.0499,0.1778,0.0023,0.0050,0.0050,0.0050
6,201,-0.2803,-1.2622,2.0555,0.0050,0.0050,0.0050
6,202,1.9068,-1.5013,-1.2705,0.0050,0.0050,0.0050
6,216,0.2942,0.2971,-0.5446,0.0050,0.0050,0.0050
6,230,-1.1459,-0.7253,1.3831,0.0050,0.0050,0.0050
6,246,0.0205,0.0372,0.7592,0.0050,0.0050,0.0050
6,260,-0.2992,1.7560,-2.0701,0.0050,0.0050,0.0050
6,261,0.5116,0.1420,0.5503,0.0050,0.0050,0.0050
6,262,2.5028,1.4187,2.1924,0.0050,0.0050,0.0050
6,290,-0.8354,-0.1248,1.4192,0.0050,0.0050,0.0050
6,306,0.7981,2.3126,2.6827,0.0050,0.0050,0.0050
6,307,1.6104,-0.5736,-0.6295,0.0050,0.0050,0.0050
6,320,-1.0716,3.2906,-0.9735,0.0050,0.0050,0.0050
6,321,-0.3188,-0.2031,0.6522,0.0050,0.0050,0.0050
6,336,-2.5935,-1.4834,2.3485,0.0050,0.0050,0.0050
6,351,-0.1968,3.0205,0.2677,0.0050,0.0050,0.0050
6,352,2.8742,-1.9646,3.7760,0.0050,0.0050,0.0050
6,365,-0.8055,0.0429,0.9957,0.0050,0.0050,0.0050
6,366,-0.1854,-0.0644,3.3998,0.0050,0.0050,0.0050
6,367,1.8849,1.9648,2.4842,0.0050,0.0050,0.0050
6,380,-0.0505,-2.6778,3.5199,0.0050,0.0050,0.0050
6,381,-0.0940,-0.1777,1.4283,0.0050,0.0050,0.0050
6,396,-2.7209,-1.4763,-0.4372,0.0050,0.0050,0.0050
6,411,-0.5342,0.0767,1.6701,0.0050,0.0050,0.0050
6,426,-0.0185,-0.1756,1.6437,0.0050,0.0050,0.0050
6,456,-1.1891,0.1305,-2.4127,0.0050,0.0050,0.0050
6,470,-1.7765,0.9824,1.8400,0.0050,0.0050,0.0050
6,471,-0.6775,0.2844,4.4837,0.0050,0.0050,0.0050
6,472,1.1747,-0.8843,0.2386,0.0050,0.0050,0.0050
6,501,2.6585,0.4132,3.0279,0.0050,0.0050,0.0050
6,516,1.8023,-1.0176,-1.1602,0.0050,0.0050,0.0050
6,517,1.5111,-0.1354,0.2171,0.0050,0.0050,0.0050
6,531,-2.6413,1.9596,0.2921,0.0050,0.0050,0.0050
6,532,1.3117,3.0290,1.4770,0.0050,0.0050,0.0050
6,546,-0.9513,-0.8841,1.5589,0.0050,0.0050,0.0050
6,547,-0.9520,-2.6466,2.9365,0.0050,0.0050,0.0050
6,575,-2.3916,1.1254,2.2373,0.0050,0.0050,0.0050
6,576,0.1473,0.4767,0.0530,0.0050,0.0050,0.0050
6,591,-2.0088,0.6058,-1.4744,0.0050,0.0050,0.0050
6,606,-1.1683,-3.0008,-1.3229,0.0050,0.0050,0.0050
6,607,0.7827,-0.1186,0.6929,0.0050,0.0050,0.0050
6,621,0.1713,0.3545,0.9157,0.0050,0.0050,0.0050
6,635,-0.4420,-0.0441,1.5518,0.0050,0.0050,0.0050
6,636,0.3603,0.3421,0.9212,0.0050,0.0050,0.0050
6,650,-0.5834,2.4654,3.6354,0.0050,0.0050,0.0050
6,666,-2.1352,-1.0043,2.6593,0.0050,0.0050,0.0050
6,667,1.0477,0.1364,2.6915,0.0050,0.0050,0.0050
6,681,0.0384,1.6362,3.1714,0.0050,0.0050,0.0050
6,695,-2.1006,2.2120,2.5639,0.0050,0.0050,0.0050
6,696,-1.0525,1.8885,3.8939,0.0050,0.0050,0.0050
6,697,-1.6725,-0.9275,1.0151,0.0050,0.0050,0.0050
6,711,-1.3620,2.7657,-0.6106,0.0050,0.0050,0.0050
6,727,2.2477,-0.7702,1.1259,0.0050,0.0050,0.0050
6,740,-0.2068,-2.3308,4.0242,0.0050,0.0050,0.0050
6,741,-2.9382,0.9000,2.9308,0.0050,0.0050,0.0050
6,756,2.1054,1.5320,0.2967,0.0050,0.0050,0.0050
6,757,0.2185,-0.1366,-0.9865,0.0050,0.0050,0.0050
6,770,-2.2416,0.1568,-1.4304,0.0050,0.0050,0.0050
6,771,-1.9191,-1.1472,2.5140,0.0050,0.0050,0.0050
6,772,0.4686,1.7015,-0.8920,0.0050,0.0050,0.0050
6,786,-0.3354,0.0643,0.0815,0.0050,0.0050,0.0050
6,800,-0.7015,-2.1766,-0.5294,0.0050,0.0050,0.0050
6,832,3.1327,0.3592,2.4636,0.0050,0.0050,0.0050
6,845,-0.8165,-0.6133,-0.8582,0.0050,0.0050,0.0050
6,846,-0.8156,3.1263,2.8675,0.0050,0.0050,0.0050
6,847,2.7280,-2.6093,1.7807,0.0050,0.0050,0.0050
6,861,0.9147,-2.6875,1.2298,0.0050,0.0050,0.0050
6,875,0.4622,-2.9455,2.0626,0.0050,0.0050,0.0050
6,877,0.9594,-0.3053,0.8399,0.0050,0.0050,0.0050
6,891,0.1625,0.2103,4.0725,0.0050,0.0050,0.0050
6,905,-1.8897,-0.2673,1.4266,0.0050,0.0050,0.0050
6,906,-1.4709,-2.8505,2.2900,0.0050,0.0050,0.0050
6,921,0.4204,3.2484,-0.2141,0.0050,0.0050,0.0050
6,966,-1.0741,0.2741,3.9713,0.0050,0.0050,0.0050
6,967,2.8340,2.6713,0.7614,0.0050,0.0050,0.0050
6,980,-1.8477,0.0777,-0.8144,0.0050,0.0050,0.0050
6,995,-1.4848,2.9126,0.5296,0.0050,0.0050,0.0050
6,1010,-0.3268,0.7161,2.0443,0.0050,0.0050,0.0050
6,1012,0.9794,0.0030,1.0247,0.0050,0.0050,0.0050
6,1025,-1.2605,-0.4603,-0.2890,0.0050,0.0050,0.0050
6,1026,2.4819,-0.9465,-1.6231,0.0050,0.0050,0.0050
6,1055,-1.9225,1.2737,-1.6106,0.0050,0.0050,0.0050
6,1056,-0.0416,0.0450,1.4545,0.0050,0.0050,0.0050
6,1057,0.1043,0.7492,4.8414,0.0050,0.0050,0.0050
6,1070,0.6851,1.4806,0.5868,0.0050,0.0050,0.0050
6,1071,-0.0382,-0.0519,1.5156,0.0050,0.0050,0.0050
6,1086,0.4060,-0.1887,1.1505,0.0050,0.0050,0.0050
6,1117,1.0848,0.3811,1.1395,0.0050,0.0050,0.0050
6,1130,0.2464,3.0240,-0.6294,0.0050,0.0050,0.0050
6,1131,-0.3511,-0.0160,1.5270,0.0050,0.0050,0.0050
6,1160,0.9127,-1.7118,1.9787,0.0050,0.0050,0.0050
6,1161,0.1953,-0.2604,4.6120,0.0050,0.0050,0.0050
6,1175,-2.3095,0.7014,0.0241,0.0050,0.0050,0.0050
6,1176,2.5794,-0.7319,0.5364,0.0050,0.0050,0.0050
6,1177,1.7664,-2.3626,1.1847,0.0050,0.0050,0.0050
6,1191,0.1576,-0.7951,1.6905,0.0050,0.0050,0.0050
7,6,-0.8674,0.2178,3.6542,0.0050,0.0050,0.0050
7,7,-0.2420,-3.1435,3.0442,0.0050,0.0050,0.0050
7,37,-1.9932,2.5970,2.0769,0.0050,0.0050,0.0050
7,51,-3.2086,2.1500,-1.4980,0.0050,0.0050,0.0050
7,52,0.2758,0.1043,0.3609,0.0050,0.0050,0.0050
7,67,-0.0297,0.0255,-0.3210,0.0050,0.0050,0.0050
7,81,-2.5181,1.0498,4.1930,0.0050,0.0050,0.0050
7,82,-2.2548,2.3884,3.2415,0.0050,0.0050,0.0050
7,112,0.7884,1.6714,1.1874,0.0050,0.0050,0.0050
7,113,1.4036,-2.2188,4.0593,0.0050,0.0050,0.0050
7,126,-0.9066,0.0927,2.4040,0.0050,0.0050,0.0050
7,128,0.8937,-0.3452,-0.8570,0.0050,0.0050,0.0050
7,141,0.1471,1.8285,2.5412,0.0050,0.0050,0.0050
7,142,0.7914,-0.0076,-0.8055,0.0050,0.0050,0.0050
7,157,0.1781,-2.9462,2.4077,0.0050,0.0050,0.0050
7,171,-3.6714,0.3590,2.7237,0.0050,0.0050,0.0050
7,172,2.8194,-0.8053,-0.3890,0.0050,0.0050,0.0050
7,186,-0.9541,0.1880,-0.0017,0.0050,0.0050,0.0050
7,201,-1.2785,-1.2698,2.0534,0.0050,0.0050,0.0050
7,202,0.9101,-1.5074,-1.2713,0.0050,0.0050,0.0050
7,217,-0.0211,-0.6422,4.5276,0.0050,0.0050,0.0050
7,218,-0.8375,2.6833,2.7205,0.0050,0.0050,0.0050
7,233,1.8278,0.7665,0.0262,0.0050,0.0050,0.0050
7,247,0.3079,0.4238,0.8096,0.0050,0.0050,0.0050
7,248,1.1919,1.7073,2.0053,0.0050,0.0050,0.0050
7,262,1.5032,1.4206,2.1949,0.0050,0.0050,0.0050
7,292,-1.0097,2.3917,-0.6477,0.0050,0.0050,0.0050
7,306,-0.2020,2.3038,2.6749,0.0050,0.0050,0.0050
7,307,0.5977,-0.5763,-0.6367,0.0050,0.0050,0.0050
7,321,-1.3288,-0.1986,0.6598,0.0050,0.0050,0.0050
7,322,0.1388,-0.2832,-0.6124,0.0050,0.0050,0.0050
7,323,0.9131,-0.0441,0.9480,0.0050,0.0050,0.0050
7,337,0.1160,-0.0765,-0.2117,0.0050,0.0050,0.0050
7,352,1.8702,-1.9748,3.7818,0.0050,0.0050,0.0050
7,366,-1.1770,-0.0587,3.4040,0.0050,0.0050,0.0050
7,367,0.8902,1.9804,2.4858,0.0050,0.0050,0.0050
7,381,-1.0923,-0.1830,1.4198,0.0050,0.0050,0.0050
7,383,0.9570,-0.5266,0.3605,0.0050,0.0050,0.0050
7,396,-3.7181,-1.4603,-0.4328,0.0050,0.0050,0.0050
7,411,-1.5307,0.0928,1.6736,0.0050,0.0050,0.0050
7,412,-0.0516,-0.2396,-0.3613,0.0050,0.0050,0.0050
7,426,-1.0067,-0.1706,1.6489,0.0050,0.0050,0.0050
7,427,-2.8940,-1.1749,-1.0148,0.0050,0.0050,0.0050
7,442,-0.1108,-1.3526,-0.3287,0.0050,0.0050,0.0050
7,472,0.1708,-0.8757,0.2307,0.0050,0.0050,0.0050
7,501,1.6506,0.4029,3.0332,0.0050,0.0050,0.0050
7,517,0.4908,-0.1402,0.2102,0.0050,0.0050,0.0050
7,532,0.3149,3.0221,1.4841,0.0050,0.0050,0.0050
7,533,-1.3502,-1.7517,2.9633,0.0050,0.0050,0.0050
7,547,-1.9532,-2.6464,2.9307,0.0050,0.0050,0.0050
7,548,3.1563,-1.3100,-1.7491,0.0050,0.0050,0.0050
7,576,-0.8561,0.4866,0.0519,0.0050,0.0050,0.0050
7,577,-2.3603,-2.2646,2.6360,0.0050,0.0050,0.0050
7,606,-2.1681,-3.0000,-1.3266,0.0050,0.0050,0.0050
7,607,-0.2165,-0.1137,0.6937,0.0050,0.0050,0.0050
7,623,1.6076,-2.3150,-0.9290,0.0050,0.0050,0.0050
7,637,-1.5071,-1.3778,1.5109,0.0050,0.0050,0.0050
7,667,0.0522,0.1262,2.6930,0.0050,0.0050,0.0050
7,682,0.0466,-0.0407,1.5873,0.0050,0.0050,0.0050
7,696,-2.0399,1.8928,3.9023,0.0050,0.0050,0.0050
7,697,-2.6568,-0.9237,1.0190,0.0050,0.0050,0.0050
7,712,2.8454,0.4013,2.7478,0.0050,0.0050,0.0050
7,727,1.2365,-0.7736,1.1118,0.0050,0.0050,0.0050
7,742,-0.2525,-0.2189,1.3063,0.0050,0.0050,0.0050
7,757,-0.7779,-0.1331,-0.9816,0.0050,0.0050,0.0050
7,772,-0.5325,1.6939,-0.8838,0.0050,0.0050,0.0050
7,773,1.5181,-0.0538,0.9820,0.0050,0.0050,0.0050
7,787,0.3011,0.5688,3.4929,0.0050,0.0050,0.0050
7,802,-1.6225,-2.5491,2.9503,0.0050,0.0050,0.0050
7,803,1.0647,0.4263,1.1953,0.0050,0.0050,0.0050
7,817,-2.3528,0.8886,0.5892,0.0050,0.0050,0.0050
7,832,2.1162,0.3565,2.4547,0.0050,0.0050,0.0050
7,833,-1.9624,-1.1819,3.6184,0.0050,0.0050,0.0050
7,846,-1.8215,3.1327,2.8710,0.0050,0.0050,0.0050
7,847,1.7372,-2.6057,1.7858,0.0050,0.0050,0.0050
7,848,0.6517,-0.1304,0.6731,0.0050,0.0050,0.0050
7,862,0.8306,2.1679,1.9423,0.0050,0.0050,0.0050
7,863,-0.6885,0.6076,0.6703,0.0050,0.0050,0.0050
7,877,-0.0442,-0.3092,0.8343,0.0050,0.0050,0.0050
7,878,-0.6418,-0.5583,3.4487,0.0050,0.0050,0.0050
7,892,2.6176,1.9651,3.2952,0.0050,0.0050,0.0050
7,893,0.2659,-3.0666,0.3986,0.0050,0.0050,0.0050
7,906,-2.4736,-2.8606,2.2955,0.0050,0.0050,0.0050
7,921,-0.5770,3.2610,-0.2150,0.0050,0.0050,0.0050
7,922,0.1304,-0.3697,4.0717,0.0050,0.0050,0.0050
7,938,-1.8276,0.7232,3.6930,0.0050,0.0050,0.0050
7,952,-1.4707,-0.8993,-0.8838,0.0050,0.0050,0.0050
7,953,0.6612,0.7604,1.0661,0.0050,0.0050,0.0050
7,967,1.8353,2.6671,0.7581,0.0050,0.0050,0.0050
7,982,0.5475,-0.0775,2.7449,0.0050,0.0050,0.0050
7,998,1.0799,1.4207,-1.7474,0.0050,0.0050,0.0050
7,1012,-0.0213,0.0085,1.0228,0.0050,0.0050,0.0050
7,1056,-1.0488,0.0388,1.4546,0.0050,0.0050,0.0050
7,1057,-0.8873,0.7554,4.8246,0.0050,0.0050,0.0050
7,1058,1.0709,0.7100,0.9507,0.0050,0.0050,0.0050
7,1071,-1.0269,-0.0537,1.5168,0.0050,0.0050,0.0050
7,1117,0.0901,0.3937,1.1405,0.0050,0.0050,0.0050
7,1118,3.1207,-2.4155,1.0470,0.0050,0.0050,0.0050
7,1147,-1.4713,2.5656,-1.2951,0.0050,0.0050,0.0050
7,1161,-0.8037,-0.2510,4.5971,0.0050,0.0050,0.0050
7,1162,-1.0718,0.1815,-0.4063,0.0050,0.0050,0.0050
7,1177,0.7603,-2.3732,1.1918,0.0050,0.0050,0.0050
7,1178,0.9978,0.0024,3.4417,0.0050,0.0050,0.0050
8,7,-1.2445,-3.1395,3.0398,0.0050,0.0050,0.0050
8,8,-2.3491,-0.5142,2.6057,0.0050,0.0050,0.0050
8,9,1.8500,-0.8668,-0.6109,0.0050,0.0050,0.0050
8,23,-0.1964,-1.0537,4.2285,0.0050,0.0050,0.0050
8,39,-0.8248,-0.1566,3.5853,0.0050,0.0050,0.0050
8,52,-0.7196,0.1131,0.3721,0.0050,0.0050,0.0050
8,67,-1.0191,0.0153,-0.3144,0.0050,0.0050,0.0050
8,68,-0.0016,-1.9250,0.8468,0.0050,0.0050,0.0050
8,82,-3.2591,2.3894,3.2383,0.0050,0.0050,0.0050
8,83,-2.7844,1.6045,3.3441,0.0050,0.0050,0.0050
8,99,-0.5705,2.4294,2.8642,0.0050,0.0050,0.0050
8,112,-0.2169,1.6683,1.1847,0.0050,0.0050,0.0050
8,113,0.3944,-2.2308,4.0483,0.0050,0.0050,0.0050
8,128,-0.1000,-0.3382,-0.8513,0.0050,0.0050,0.0050
8,129,-0.5494,-0.7991,0.8863,0.0050,0.0050,0.0050
8,142,-0.2052,0.0014,-0.8041,0.0050,0.0050,0.0050
8,143,0.7098,2.1756,-1.0387,0.0050,0.0050,0.0050
8,172,1.8166,-0.8065,-0.3874,0.0050,0.0050,0.0050
8,188,0.3112,0.2472,0.4901,0.0050,0.0050,0.0050
8,189,-1.6002,1.9523,3.0182,0.0050,0.0050,0.0050
8,203,0.1954,-0.0015,1.5592,0.0050,0.0050,0.0050
8,217,-1.0282,-0.6475,4.5203,0.0050,0.0050,0.0050
8,218,-1.8291,2.6834,2.7130,0.0050,0.0050,0.0050
8,219,1.2580,0.4332,0.4628,0.0050,0.0050,0.0050
8,233,0.8207,0.7604,0.0267,0.0050,0.0050,0.0050
8,247,-0.6833,0.4304,0.8051,0.0050,0.0050,0.0050
8,248,0.1975,1.7129,2.0036,0.0050,0.0050,0.0050
8,264,0.8000,-0.4889,2.5949,0.0050,0.0050,0.0050
8,279,-0.1797,0.7524,-0.0496,0.0050,0.0050,0.0050
8,292,-2.0065,2.3867,-0.6446,0.0050,0.0050,0.0050
8,294,0.3593,-3.1869,3.4059,0.0050,0.0050,0.0050
8,308,-1.8394,-2.7231,3.1722,0.0050,0.0050,0.0050
8,322,-0.8643,-0.2857,-0.6276,0.0050,0.0050,0.0050
8,323,-0.0877,-0.0421,0.9507,0.0050,0.0050,0.0050
8,337,-0.8762,-0.0633,-0.2183,0.0050,0.0050,0.0050
8,338,-1.3091,2.8536,-1.0297,0.0050,0.0050,0.0050
8,339,2.0783,-1.6265,2.3590,0.0050,0.0050,0.0050
8,368,-1.9389,1.3857,1.6800,0.0050,0.0050,0.0050
8,369,3.9321,0.1650,3.8315,0.0050,0.0050,0.0050
8,383,-0.0378,-0.5281,0.3588,0.0050,0.0050,0.0050
8,398,0.4413,-0.2229,0.9235,0.0050,0.0050,0.0050
8,412,-1.0494,-0.2377,-0.3667,0.0050,0.0050,0.0050
8,413,0.8094,-0.4816,1.1721,0.0050,0.0050,0.0050
8,427,-3.8877,-1.1687,-1.0209,0.0050,0.0050,0.0050
8,442,-1.1158,-1.3516,-0.3263,0.0050,0.0050,0.0050
8,443,1.8825,-0.7399,-0.1373,0.0050,0.0050,0.0050
8,473,-2.1555,0.4674,1.2140,0.0050,0.0050,0.0050
8,474,1.9863,-2.0349,2.6069,0.0050,0.0050,0.0050
8,503,0.3831,-0.2969,1.1205,0.0050,0.0050,0.0050
