pose_id,feature_id,number_of_measurements,x,y,z,x_global,y_global,z_global
4,529,2,0.4114,0.0547,1.5384,3.4114,0.0547,1.5384
4,530,2,0.1329,-0.3107,1.6033,3.1329,-0.3107,1.6033
4,545,2,1.1740,-0.1189,-0.2530,4.1740,-0.1189,-0.2530
4,559,2,0.1989,-0.9669,2.3156,3.1989,-0.9669,2.3156
4,560,2,1.0371,-0.1490,2.6741,4.0371,-0.1490,2.6741
4,573,2,-2.3507,0.9261,1.7792,0.6493,0.9261,1.7792
4,574,2,-1.2228,-1.5797,1.2069,1.7772,-1.5797,1.2069
4,589,2,-1.9119,-2.4688,0.8249,1.0881,-2.4688,0.8249
4,590,2,2.4353,0.8686,1.6075,5.4353,0.8686,1.6075
4,604,2,0.3361,-2.0203,-1.4848,3.3361,-2.0203,-1.4848
4,605,2,1.5321,1.3563,3.5729,4.5321,1.3563,3.5729
4,633,2,-3.1193,0.7674,2.5866,-0.1193,0.7674,2.5866
4,634,2,-0.8098,-2.4834,1.1500,2.1902,-2.4834,1.1500
4,649,2,2.8778,1.5515,2.2623,5.8778,1.5515,2.2623
4,664,2,0.0425,0.1324,1.0059,3.0425,0.1324,1.0059
4,665,2,4.0465,-0.5072,3.0191,7.0465,-0.5072,3.0191
4,680,2,2.1639,-0.2845,1.2285,5.1639,-0.2845,1.2285
4,693,2,-0.7473,-0.7318,3.3742,2.2527,-0.7318,3.3742
4,709,2,-0.3409,-1.4610,2.1936,2.6591,-1.4610,2.1936
4,710,2,1.3510,0.7880,3.3728,4.3510,0.7880,3.3728
4,724,2,1.7374,-2.6705,1.5413,4.7374,-2.6705,1.5413
4,754,2,2.0940,-1.1073,3.9844,5.0940,-1.1073,3.9844
4,768,2,-1.5300,2.1257,0.9300,1.4700,2.1257,0.9300
4,783,2,-0.2765,-1.4110,0.3544,2.7235,-1.4110,0.3544
4,784,2,1.5698,-2.6341,2.9600,4.5698,-2.6341,2.9600
4,798,2,0.0576,-1.7542,2.4685,3.0576,-1.7542,2.4685
4,814,2,1.1894,-0.0628,1.5668,4.1894,-0.0628,1.5668
4,815,2,3.2562,-2.3925,2.6533,6.2562,-2.3925,2.6533
4,829,2,0.1020,0.3009,2.4252,3.1020,0.3009,2.4252
4,844,2,0.1095,1.0761,-0.3544,3.1095,1.0761,-0.3544
4,874,2,-2.5902,-1.9132,3.0361,0.4098,-1.9132,3.0361
4,888,2,0.1400,-0.3298,4.4048,3.1400,-0.3298,4.4048
4,889,2,0.6713,0.7817,3.2891,3.6713,0.7817,3.2891
4,904,2,1.1526,-1.8292,-1.7755,4.1526,-1.8292,-1.7755
4,919,2,0.0339,-0.2088,0.9642,3.0339,-0.2088,0.9642
4,934,2,-2.6216,0.9847,3.8418,0.3784,0.9847,3.8418
4,950,2,-2.0583,0.0247,2.2838,0.9417,0.0247,2.2838
4,979,2,-0.3439,-0.3037,1.0667,2.6561,-0.3037,1.0667
4,994,2,-0.4009,2.0135,2.5058,2.5991,2.0135,2.5058
4,1008,2,0.2747,-0.8569,2.2856,3.2747,-0.8569,2.2856
4,1009,2,0.2292,-0.0854,-0.7734,3.2292,-0.0854,-0.7734
4,1023,2,-1.9954,2.1558,0.7080,1.0046,2.1558,0.7080
4,1038,2,0.6657,2.0838,3.6945,3.6657,2.0838,3.6945
4,1040,2,1.7618,0.1547,4.8695,4.7618,0.1547,4.8695
4,1054,2,-1.1629,-2.1891,2.6510,1.8371,-2.1891,2.6510
4,1069,2,-3.0928,-1.1443,0.0424,-0.0928,-1.1443,0.0424
4,1084,2,-0.5772,0.0164,0.7651,2.4228,0.0164,0.7651
4,1085,2,1.4223,0.2196,0.2137,4.4223,0.2196,0.2137
4,1098,2,-0.1731,3.1638,3.5326,2.8269,3.1638,3.5326
4,1099,2,-0.5834,3.0842,-1.4919,2.4166,3.0842,-1.4919
4,1114,2,1.6657,2.2382,1.1654,4.6657,2.2382,1.1654
4,1129,2,1.2252,2.2196,-0.3269,4.2252,2.2196,-0.3269
4,1143,2,-1.6226,-0.6876,2.4681,1.3774,-0.6876,2.4681
4,1144,2,-3.2016,0.6856,3.3199,-0.2016,0.6856,3.3199
4,1145,2,0.8989,0.0657,4.6373,3.8989,0.0657,4.6373
4,1188,2,-1.7745,-2.0477,-0.5320,1.2255,-2.0477,-0.5320
5,5,2,0.1971,0.3111,0.0142,4.1971,0.3111,0.0142
5,20,2,0.7180,-2.6484,2.8370,4.7180,-2.6484,2.8370
5,49,2,-1.8879,1.2538,4.2403,2.1121,1.2538,4.2403
5,50,2,3.2423,-0.3813,3.1744,7.2423,-0.3813,3.1744
5,66,2,1.1752,0.0063,-1.8456,5.1752,0.0063,-1.8456
5,96,2,0.9992,-0.0006,3.1295,4.9992,-0.0006,3.1295
5,110,2,0.1243,-1.5823,3.0996,4.1243,-1.5823,3.0996
5,111,2,0.6792,0.0832,1.7592,4.6792,0.0832,1.7592
5,124,2,-1.7928,-1.8536,-0.4741,2.2072,-1.8536,-0.4741
5,140,2,-2.0356,0.2845,0.2488,1.9644,0.2845,0.2488
5,156,2,0.9797,-0.0919,-0.1815,4.9797,-0.0919,-0.1815
5,170,2,-1.7317,2.2574,-1.2238,2.2683,2.2574,-1.2238
5,185,2,0.4837,-0.7206,-1.7045,4.4837,-0.7206,-1.7045
5,200,2,-1.2969,-2.4550,3.3695,2.7031,-2.4550,3.3695
5,216,2,1.2926,0.2924,-0.5474,5.2926,0.2924,-0.5474
5,229,2,-2.1834,-2.1267,4.0638,1.8166,-2.1267,4.0638
5,230,2,-0.1490,-0.7182,1.3808,3.8510,-0.7182,1.3808
5,244,2,-2.4068,-2.8373,3.0868,1.5932,-2.8373,3.0868
5,245,2,2.9894,-1.2882,-0.1519,6.9894,-1.2882,-0.1519
5,246,2,1.0195,0.0286,0.7727,5.0195,0.0286,0.7727
5,260,2,0.7029,1.7661,-2.0721,4.7029,1.7661,-2.0721
5,261,2,1.5038,0.1283,0.5505,5.5038,0.1283,0.5505
5,289,2,0.2357,1.1014,1.7661,4.2357,1.1014,1.7661
5,290,2,0.1755,-0.1256,1.4260,4.1755,-0.1256,1.4260
5,305,2,-0.9949,0.5588,2.0874,3.0051,0.5588,2.0874
5,320,2,-0.0707,3.2886,-0.9628,3.9293,3.2886,-0.9628
5,334,2,-1.0199,-0.0549,1.5235,2.9801,-0.0549,1.5235
5,335,2,-1.1589,2.9234,1.5258,2.8411,2.9234,1.5258
5,336,2,-1.5997,-1.4919,2.3501,2.4003,-1.4919,2.3501
5,349,2,-0.5763,0.5188,2.2309,3.4237,0.5188,2.2309
5,351,2,0.8053,3.0126,0.2657,4.8053,3.0126,0.2657
5,365,2,0.1888,0.0440,1.0037,4.1888,0.0440,1.0037
5,380,2,0.9595,-2.6737,3.5437,4.9595,-2.6737,3.5437
5,394,2,-1.5131,0.6364,-2.2583,2.4869,0.6364,-2.2583
5,424,2,-1.5401,-0.2824,1.6833,2.4599,-0.2824,1.6833
5,425,2,0.3350,-1.2170,4.8958,4.3350,-1.2170,4.8958
5,440,2,0.2563,-0.4151,-0.5120,4.2563,-0.4151,-0.5120
5,454,2,0.9195,-2.1246,2.5918,4.9195,-2.1246,2.5918
5,456,2,-0.1906,0.1298,-2.4176,3.8094,0.1298,-2.4176
5,470,2,-0.7824,0.9914,1.8327,3.2176,0.9914,1.8327
5,471,2,0.3249,0.2800,4.4804,4.3249,0.2800,4.4804
5,485,2,1.4814,0.6527,1.3964,5.4814,0.6527,1.3964
5,500,2,-1.7903,1.8923,0.9188,2.2097,1.8923,0.9188
5,514,2,-1.1848,-0.4468,0.3230,2.8152,-0.4468,0.3230
5,516,2,2.7996,-1.0184,-1.1416,6.7996,-1.0184,-1.1416
5,530,2,-0.8655,-0.3170,1.5967,3.1345,-0.3170,1.5967
5,531,2,-1.6322,1.9628,0.2910,2.3678,1.9628,0.2910
5,545,2,0.1630,-0.1125,-0.2523,4.1630,-0.1125,-0.2523
5,546,2,0.0383,-0.8757,1.5435,4.0383,-0.8757,1.5435
5,560,2,0.0327,-0.1475,2.6776,4.0327,-0.1475,2.6776
5,574,2,-2.2163,-1.5753,1.2027,1.7837,-1.5753,1.2027
5,575,2,-1.3830,1.1384,2.2385,2.6170,1.1384,2.2385
5,590,2,1.4418,0.8599,1.6034,5.4418,0.8599,1.6034
5,591,2,-1.0068,0.6013,-1.4698,2.9932,0.6013,-1.4698
5,605,2,0.5296,1.3738,3.5769,4.5296,1.3738,3.5769
5,621,2,1.1661,0.3575,0.9319,5.1661,0.3575,0.9319
5,635,2,0.5626,-0.0427,1.5611,4.5626,-0.0427,1.5611
5,636,2,1.3557,0.3464,0.9154,5.3557,0.3464,0.9154
5,650,2,0.4098,2.4667,3.6305,4.4098,2.4667,3.6305
5,665,2,3.0393,-0.5083,3.0059,7.0393,-0.5083,3.0059
5,666,2,-1.1293,-0.9993,2.6631,2.8707,-0.9993,2.6631
5,680,2,1.1649,-0.2816,1.2270,5.1649,-0.2816,1.2270
5,681,2,1.0441,1.6448,3.1619,5.0441,1.6448,3.1619
5,695,2,-1.1025,2.2089,2.5696,2.8975,2.2089,2.5696
5,710,2,0.3610,0.7937,3.3784,4.3610,0.7937,3.3784
5,711,2,-0.3671,2.7642,-0.6151,3.6329,2.7642,-0.6151
5,740,2,0.8068,-2.3305,4.0145,4.8068,-2.3305,4.0145
5,741,2,-1.9319,0.9023,2.9346,2.0681,0.9023,2.9346
5,754,2,1.0768,-1.1061,3.9768,5.0768,-1.1061,3.9768
5,756,2,3.1082,1.5187,0.2886,7.1082,1.5187,0.2886
5,770,2,-1.2468,0.1551,-1.4314,2.7532,0.1551,-1.4314
5,771,2,-0.9229,-1.1461,2.5054,3.0771,-1.1461,2.5054
5,784,2,0.5757,-2.6270,2.9677,4.5757,-2.6270,2.9677
5,786,2,0.6534,0.0643,0.0790,4.6534,0.0643,0.0790
5,800,2,0.2948,-2.1815,-0.5280,4.2948,-2.1815,-0.5280
5,814,2,0.1893,-0.0631,1.5633,4.1893,-0.0631,1.5633
5,815,2,2.2558,-2.3797,2.6486,6.2558,-2.3797,2.6486
5,845,2,0.1775,-0.5950,-0.8582,4.1775,-0.5950,-0.8582
5,861,2,1.9184,-2.6835,1.2398,5.9184,-2.6835,1.2398
5,874,2,-3.5893,-1.9156,3.0488,0.4107,-1.9156,3.0488
5,875,2,1.4605,-2.9431,2.0636,5.4605,-2.9431,2.0636
5,891,2,1.1605,0.2073,4.0684,5.1605,0.2073,4.0684
5,904,2,0.1560,-1.8318,-1.7729,4.1560,-1.8318,-1.7729
5,905,2,-0.8842,-0.2610,1.4302,3.1158,-0.2610,1.4302
5,950,2,-3.0557,0.0253,2.2828,0.9443,0.0253,2.2828
5,966,2,-0.0804,0.2802,3.9692,3.9196,0.2802,3.9692
5,980,2,-0.8418,0.0760,-0.8250,3.1582,0.0760,-0.8250
5,994,2,-1.4033,2.0141,2.5047,2.5967,2.0141,2.5047
5,995,2,-0.4735,2.9224,0.5224,3.5265,2.9224,0.5224
5,1010,2,0.6631,0.7113,2.0454,4.6631,0.7113,2.0454
5,1025,2,-0.2584,-0.4635,-0.2865,3.7416,-0.4635,-0.2865
5,1026,2,3.4844,-0.9581,-1.6294,7.4844,-0.9581,-1.6294
5,1040,2,0.7628,0.1643,4.8657,4.7628,0.1643,4.8657
5,1055,2,-0.9168,1.2732,-1.6095,3.0832,1.2732,-1.6095
5,1069,2,-4.0759,-1.1424,0.0372,-0.0759,-1.1424,0.0372
5,1070,2,1.6994,1.4756,0.5926,5.6994,1.4756,0.5926
5,1084,2,-1.5852,0.0240,0.7484,2.4148,0.0240,0.7484
5,1085,2,0.4181,0.2256,0.2199,4.4181,0.2256,0.2199
5,1086,2,1.4085,-0.1974,1.1539,5.4085,-0.1974,1.1539
5,1130,2,1.2589,3.0169,-0.6237,5.2589,3.0169,-0.6237
5,1131,2,0.6411,-0.0117,1.5230,4.6411,-0.0117,1.5230
5,1144,2,-4.2028,0.6916,3.3191,-0.2028,0.6916,3.3191
5,1145,2,-0.1098,0.0502,4.6418,3.8902,0.0502,4.6418
5,1160,2,1.9018,-1.7124,1.9883,5.9018,-1.7124,1.9883
5,1175,2,-1.3029,0.6958,0.0209,2.6971,0.6958,0.0209
5,1176,2,3.5758,-0.7371,0.5471,7.5758,-0.7371,0.5471
5,1191,2,1.1657,-0.7960,1.6864,5.1657,-0.7960,1.6864
6,6,2,0.1359,0.2206,3.6472,5.1359,0.2206,3.6472
6,37,2,-0.9884,2.5886,2.0842,4.0116,2.5886,2.0842
6,51,2,-2.2049,2.1566,-1.4927,2.7951,2.1566,-1.4927
6,66,2,0.1884,0.0068,-1.8570,5.1884,0.0068,-1.8570
6,81,2,-1.5101,1.0551,4.1996,3.4899,1.0551,4.1996
6,96,2,-0.0048,-0.0031,3.1260,4.9952,-0.0031,3.1260
6,111,2,-0.3214,0.0931,1.7588,4.6786,0.0931,1.7588
6,126,2,0.0924,0.0983,2.4093,5.0924,0.0983,2.4093
6,141,2,1.1486,1.8208,2.5445,6.1486,1.8208,2.5445
6,156,2,-0.0218,-0.1045,-0.1835,4.9782,-0.1045,-0.1835
6,157,2,1.1834,-2.9405,2.4126,6.1834,-2.9405,2.4126
6,170,2,-2.7390,2.2538,-1.2175,2.2610,2.2538,-1.2175
6,171,2,-2.6691,0.3471,2.7278,2.3309,0.3471,2.7278
6,185,2,-0.5167,-0.7210,-1.6976,4.4833,-0.7210,-1.6976
6,186,2,0.0499,0.1778,0.0023,5.0499,0.1778,0.0023
6,201,2,-0.2803,-1.2622,2.0555,4.7197,-1.2622,2.0555
6,202,2,1.9068,-1.5013,-1.2705,6.9068,-1.5013,-1.2705
6,216,2,0.2942,0.2971,-0.5446,5.2942,0.2971,-0.5446
6,230,2,-1.1459,-0.7253,1.3831,3.8541,-0.7253,1.3831
6,246,2,0.0205,0.0372,0.7592,5.0205,0.0372,0.7592
6,260,2,-0.2992,1.7560,-2.0701,4.7008,1.7560,-2.0701
6,261,2,0.5116,0.1420,0.5503,5.5116,0.1420,0.5503
6,262,2,2.5028,1.4187,2.1924,7.5028,1.4187,2.1924
6,290,2,-0.8354,-0.1248,1.4192,4.1646,-0.1248,1.4192
6,306,2,0.7981,2.3126,2.6827,5.7981,2.3126,2.6827
6,307,2,1.6104,-0.5736,-0.6295,6.6104,-0.5736,-0.6295
6,320,2,-1.0716,3.2906,-0.9735,3.9284,3.2906,-0.9735
6,321,2,-0.3188,-0.2031,0.6522,4.6812,-0.2031,0.6522
6,336,2,-2.5935,-1.4834,2.3485,2.4065,-1.4834,2.3485
6,351,2,-0.1968,3.0205,0.2677,4.8032,3.0205,0.2677
6,352,2,2.8742,-1.9646,3.7760,7.8742,-1.9646,3.7760
6,365,2,-0.8055,0.0429,0.9957,4.1945,0.0429,0.9957
6,366,2,-0.1854,-0.0644,3.3998,4.8146,-0.0644,3.3998
6,367,2,1.8849,1.9648,2.4842,6.8849,1.9648,2.4842
6,380,2,-0.0505,-2.6778,3.5199,4.9495,-2.6778,3.5199
6,381,2,-0.0940,-0.1777,1.4283,4.9060,-0.1777,1.4283
6,396,2,-2.7209,-1.4763,-0.4372,2.2791,-1.4763,-0.4372
6,411,2,-0.5342,0.0767,1.6701,4.4658,0.0767,1.6701
6,426,2,-0.0185,-0.1756,1.6437,4.9815,-0.1756,1.6437
6,456,2,-1.1891,0.1305,-2.4127,3.8109,0.1305,-2.4127
6,470,2,-1.7765,0.9824,1.8400,3.2235,0.9824,1.8400
6,471,2,-0.6775,0.2844,4.4837,4.3225,0.2844,4.4837
6,472,2,1.1747,-0.8843,0.2386,6.1747,-0.8843,0.2386
6,501,2,2.6585,0.4132,3.0279,7.6585,0.4132,3.0279
6,516,2,1.8023,-1.0176,-1.1602,6.8023,-1.0176,-1.1602
6,517,2,1.5111,-0.1354,0.2171,6.5111,-0.1354,0.2171
6,531,2,-2.6413,1.9596,0.2921,2.3587,1.9596,0.2921
6,532,2,1.3117,3.0290,1.4770,6.3117,3.0290,1.4770
6,546,2,-0.9513,-0.8841,1.5589,4.0487,-0.8841,1.5589
6,547,2,-0.9520,-2.6466,2.9365,4.0480,-2.6466,2.9365
6,575,2,-2.3916,1.1254,2.2373,2.6084,1.1254,2.2373
6,576,2,0.1473,0.4767,0.0530,5.1473,0.4767,0.0530
6,591,2,-2.0088,0.6058,-1.4744,2.9912,0.6058,-1.4744
6,606,2,-1.1683,-3.0008,-1.3229,3.8317,-3.0008,-1.3229
6,607,2,0.7827,-0.1186,0.6929,5.7827,-0.1186,0.6929
6,621,2,0.1713,0.3545,0.9157,5.1713,0.3545,0.9157
6,635,2,-0.4420,-0.0441,1.5518,4.5580,-0.0441,1.5518
6,636,2,0.3603,0.3421,0.9212,5.3603,0.3421,0.9212
6,650,2,-0.5834,2.4654,3.6354,4.4166,2.4654,3.6354
6,666,2,-2.1352,-1.0043,2.6593,2.8648,-1.0043,2.6593
6,667,2,1.0477,0.1364,2.6915,6.0477,0.1364,2.6915
6,681,2,0.0384,1.6362,3.1714,5.0384,1.6362,3.1714
6,695,2,-2.1006,2.2120,2.5639,2.8994,2.2120,2.5639
6,696,2,-1.0525,1.8885,3.8939,3.9475,1.8885,3.8939
6,697,2,-1.6725,-0.9275,1.0151,3.3275,-0.9275,1.0151
6,711,2,-1.3620,2.7657,-0.6106,3.6380,2.7657,-0.6106
6,727,2,2.2477,-0.7702,1.1259,7.2477,-0.7702,1.1259
6,740,2,-0.2068,-2.3308,4.0242,4.7932,-2.3308,4.0242
6,741,2,-2.9382,0.9000,2.9308,2.0618,0.9000,2.9308
6,756,2,2.1054,1.5320,0.2967,7.1054,1.5320,0.2967
6,757,2,0.2185,-0.1366,-0.9865,5.2185,-0.1366,-0.9865
6,770,2,-2.2416,0.1568,-1.4304,2.7584,0.1568,-1.4304
6,771,2,-1.9191,-1.1472,2.5140,3.0809,-1.1472,2.5140
6,772,2,0.4686,1.7015,-0.8920,5.4686,1.7015,-0.8920
6,786,2,-0.3354,0.0643,0.0815,4.6646,0.0643,0.0815
6,800,2,-0.7015,-2.1766,-0.5294,4.2985,-2.1766,-0.5294
6,832,2,3.1327,0.3592,2.4636,8.1327,0.3592,2.4636
6,845,2,-0.8165,-0.6133,-0.8582,4.1835,-0.6133,-0.8582
6,846,2,-0.8156,3.1263,2.8675,4.1844,3.1263,2.8675
6,847,2,2.7280,-2.6093,1.7807,7.7280,-2.6093,1.7807
6,861,2,0.9147,-2.6875,1.2298,5.9147,-2.6875,1.2298
6,875,2,0.4622,-2.9455,2.0626,5.4622,-2.9455,2.0626
6,877,2,0.9594,-0.3053,0.8399,5.9594,-0.3053,0.8399
6,891,2,0.1625,0.2103,4.0725,5.1625,0.2103,4.0725
6,905,2,-1.8897,-0.2673,1.4266,3.1103,-0.2673,1.4266
6,906,2,-1.4709,-2.8505,2.2900,3.5291,-2.8505,2.2900
6,921,2,0.4204,3.2484,-0.2141,5.4204,3.2484,-0.2141
6,966,2,-1.0741,0.2741,3.9713,3.9259,0.2741,3.9713
6,967,2,2.8340,2.6713,0.7614,7.8340,2.6713,0.7614
6,980,2,-1.8477,0.0777,-0.8144,3.1523,0.0777,-0.8144
6,995,2,-1.4848,2.9126,0.5296,3.5152,2.9126,0.5296
6,1010,2,-0.3268,0.7161,2.0443,4.6732,0.7161,2.0443
6,1012,2,0.9794,0.0030,1.0247,5.9794,0.0030,1.0247
6,1025,2,-1.2605,-0.4603,-0.2890,3.7395,-0.4603,-0.2890
6,1026,2,2.4819,-0.9465,-1.6231,7.4819,-0.9465,-1.6231
6,1055,2,-1.9225,1.2737,-1.6106,3.0775,1.2737,-1.6106
6,1056,2,-0.0416,0.0450,1.4545,4.9584,0.0450,1.4545
6,1057,2,0.1043,0.7492,4.8414,5.1043,0.7492,4.8414
6,1070,2,0.6851,1.4806,0.5868,5.6851,1.4806,0.5868
6,1071,2,-0.0382,-0.0519,1.5156,4.9618,-0.0519,1.5156
6,1086,2,0.4060,-0.1887,1.1505,5.4060,-0.1887,1.1505
6,1117,2,1.0848,0.3811,1.1395,6.0848,0.3811,1.1395
6,1130,2,0.2464,3.0240,-0.6294,5.2464,3.0240,-0.6294
6,1131,2,-0.3511,-0.0160,1.5270,4.6489,-0.0160,1.5270
6,1160,2,0.9127,-1.7118,1.9787,5.9127,-1.7118,1.9787
6,1161,2,0.1953,-0.2604,4.6120,5.1953,-0.2604,4.6120
6,1175,2,-2.3095,0.7014,0.0241,2.6905,0.7014,0.0241
6,1176,2,2.5794,-0.7319,0.5364,7.5794,-0.7319,0.5364
6,1177,2,1.7664,-2.3626,1.1847,6.7664,-2.3626,1.1847
6,1191,2,0.1576,-0.7951,1.6905,5.1576,-0.7951,1.6905
7,6,2,-0.8674,0.2178,3.6542,5.1326,0.2178,3.6542
7,7,2,-0.2420,-3.1435,3.0442,5.7580,-3.1435,3.0442
7,37,2,-1.9932,2.5970,2.0769,4.0068,2.5970,2.0769
7,51,2,-3.2086,2.1500,-1.4980,2.7914,2.1500,-1.4980
7,52,2,0.2758,0.1043,0.3609,6.2758,0.1043,0.3609
7,67,2,-0.0297,0.0255,-0.3210,5.9703,0.0255,-0.3210
7,81,2,-2.5181,1.0498,4.1930,3.4819,1.0498,4.1930
7,82,2,-2.2548,2.3884,3.2415,3.7452,2.3884,3.2415
7,112,2,0.7884,1.6714,1.1874,6.7884,1.6714,1.1874
7,113,2,1.4036,-2.2188,4.0593,7.4036,-2.2188,4.0593
7,126,2,-0.9066,0.0927,2.4040,5.0934,0.0927,2.4040
7,128,2,0.8937,-0.3452,-0.8570,6.8937,-0.3452,-0.8570
7,141,2,0.1471,1.8285,2.5412,6.1471,1.8285,2.5412
7,142,2,0.7914,-0.0076,-0.8055,6.7914,-0.0076,-0.8055
7,157,2,0.1781,-2.9462,2.4077,6.1781,-2.9462,2.4077
7,171,2,-3.6714,0.3590,2.7237,2.3286,0.3590,2.7237
7,172,2,2.8194,-0.8053,-0.3890,8.8194,-0.8053,-0.3890
7,186,2,-0.9541,0.1880,-0.0017,5.0459,0.1880,-0.0017
7,201,2,-1.2785,-1.2698,2.0534,4.7215,-1.2698,2.0534
7,202,2,0.9101,-1.5074,-1.2713,6.9101,-1.5074,-1.2713
7,217,2,-0.0211,-0.6422,4.5276,5.9789,-0.6422,4.5276
7,218,2,-0.8375,2.6833,2.7205,5.1625,2.6833,2.7205
7,233,2,1.8278,0.7665,0.0262,7.8278,0.7665,0.0262
7,247,2,0.3079,0.4238,0.8096,6.3079,0.4238,0.8096
7,248,2,1.1919,1.7073,2.0053,7.1919,1.7073,2.0053
7,262,2,1.5032,1.4206,2.1949,7.5032,1.4206,2.1949
7,292,2,-1.0097,2.3917,-0.6477,4.9903,2.3917,-0.6477
7,306,2,-0.2020,2.3038,2.6749,5.7980,2.3038,2.6749
7,307,2,0.5977,-0.5763,-0.6367,6.5977,-0.5763,-0.6367
7,321,2,-1.3288,-0.1986,0.6598,4.6712,-0.1986,0.6598
7,322,2,0.1388,-0.2832,-0.6124,6.1388,-0.2832,-0.6124
7,323,2,0.9131,-0.0441,0.9480,6.9131,-0.0441,0.9480
7,337,2,0.1160,-0.0765,-0.2117,6.1160,-0.0765,-0.2117
7,352,2,1.8702,-1.9748,3.7818,7.8702,-1.9748,3.7818
7,366,2,-1.1770,-0.0587,3.4040,4.8230,-0.0587,3.4040
7,367,2,0.8902,1.9804,2.4858,6.8902,1.9804,2.4858
7,381,2,-1.0923,-0.1830,1.4198,4.9077,-0.1830,1.4198
7,383,2,0.9570,-0.5266,0.3605,6.9570,-0.5266,0.3605
7,396,2,-3.7181,-1.4603,-0.4328,2.2819,-1.4603,-0.4328
7,411,2,-1.5307,0.0928,1.6736,4.4693,0.0928,1.6736
7,412,2,-0.0516,-0.2396,-0.3613,5.9484,-0.2396,-0.3613
7,426,2,-1.0067,-0.1706,1.6489,4.9933,-0.1706,1.6489
7,427,2,-2.8940,-1.1749,-1.0148,3.1060,-1.1749,-1.0148
7,442,2,-0.1108,-1.3526,-0.3287,5.8892,-1.3526,-0.3287
7,472,2,0.1708,-0.8757,0.2307,6.1708,-0.8757,0.2307
7,501,2,1.6506,0.4029,3.0332,7.6506,0.4029,3.0332
7,517,2,0.4908,-0.1402,0.2102,6.4908,-0.1402,0.2102
7,532,2,0.3149,3.0221,1.4841,6.3149,3.0221,1.4841
7,533,2,-1.3502,-1.7517,2.9633,4.6498,-1.7517,2.9633
7,547,2,-1.9532,-2.6464,2.9307,4.0468,-2.6464,2.9307
7,548,2,3.1563,-1.3100,-1.7491,9.1563,-1.3100,-1.7491
7,576,2,-0.8561,0.4866,0.0519,5.1439,0.4866,0.0519
7,577,2,-2.3603,-2.2646,2.6360,3.6397,-2.2646,2.6360
7,606,2,-2.1681,-3.0000,-1.3266,3.8319,-3.0000,-1.3266
7,607,2,-0.2165,-0.1137,0.6937,5.7835,-0.1137,0.6937
7,623,2,1.6076,-2.3150,-0.9290,7.6076,-2.3150,-0.9290
7,637,2,-1.5071,-1.3778,1.5109,4.4929,-1.3778,1.5109
7,667,2,0.0522,0.1262,2.6930,6.0522,0.1262,2.6930
7,682,2,0.0466,-0.0407,1.5873,6.0466,-0.0407,1.5873
7,696,2,-2.0399,1.8928,3.9023,3.9601,1.8928,3.9023
7,697,2,-2.6568,-0.9237,1.0190,3.3432,-0.9237,1.0190
7,712,2,2.8454,0.4013,2.7478,8.8454,0.4013,2.7478
7,727,2,1.2365,-0.7736,1.1118,7.2365,-0.7736,1.1118
7,742,2,-0.2525,-0.2189,1.3063,5.7475,-0.2189,1.3063
7,757,2,-0.7779,-0.1331,-0.9816,5.2221,-0.1331,-0.9816
7,772,2,-0.5325,1.6939,-0.8838,5.4675,1.6939,-0.8838
7,773,2,1.5181,-0.0538,0.9820,7.5181,-0.0538,0.9820
7,787,2,0.3011,0.5688,3.4929,6.3011,0.5688,3.4929
7,802,2,-1.6225,-2.5491,2.9503,4.3775,-2.5491,2.9503
7,803,2,1.0647,0.4263,1.1953,7.0647,0.4263,1.1953
7,817,2,-2.3528,0.8886,0.5892,3.6472,0.8886,0.5892
7,832,2,2.1162,0.3565,2.4547,8.1162,0.3565,2.4547
7,833,2,-1.9624,-1.1819,3.6184,4.0376,-1.1819,3.6184
7,846,2,-1.8215,3.1327,2.8710,4.1785,3.1327,2.8710
7,847,2,1.7372,-2.6057,1.7858,7.7372,-2.6057,1.7858
7,848,2,0.6517,-0.1304,0.6731,6.6517,-0.1304,0.6731
7,862,2,0.8306,2.1679,1.9423,6.8306,2.1679,1.9423
7,863,2,-0.6885,0.6076,0.6703,5.3115,0.6076,0.6703
7,877,2,-0.0442,-0.3092,0.8343,5.9558,-0.3092,0.8343
7,878,2,-0.6418,-0.5583,3.4487,5.3582,-0.5583,3.4487
7,892,2,2.6176,1.9651,3.2952,8.6176,1.9651,3.2952
7,893,2,0.2659,-3.0666,0.3986,6.2659,-3.0666,0.3986
7,906,2,-2.4736,-2.8606,2.2955,3.5264,-2.8606,2.2955
7,921,2,-0.5770,3.2610,-0.2150,5.4230,3.2610,-0.2150
7,922,2,0.1304,-0.3697,4.0717,6.1304,-0.3697,4.0717
7,938,2,-1.8276,0.7232,3.6930,4.1724,0.7232,3.6930
7,952,2,-1.4707,-0.8993,-0.8838,4.5293,-0.8993,-0.8838
7,953,2,0.6612,0.7604,1.0661,6.6612,0.7604,1.0661
7,967,2,1.8353,2.6671,0.7581,7.8353,2.6671,0.7581
7,982,2,0.5475,-0.0775,2.7449,6.5475,-0.0775,2.7449
7,998,2,1.0799,1.4207,-1.7474,7.0799,1.4207,-1.7474
7,1012,2,-0.0213,0.0085,1.0228,5.9787,0.0085,1.0228
7,1056,2,-1.0488,0.0388,1.4546,4.9512,0.0388,1.4546
